,title,description,title_label,description_label
87,   원 원 원 하락, 트럼프  대통령의 관세는 인플레이션 물가 상승 을 유발할 수밖에 없다는 게 경제학자들의 대체적인   트럼프  관세가 잠재적으로 미국 성장에 부정적인 영향을 미칠 수 있을 것이라는 우려가 강해지면서 달러화는  ,0,1
88, 뉴욕 금가격   트럼프  관세 어부지리 달러 약세 연일 반등,금괴 연합뉴스 자료사진  도널드  트럼프  대통령의 관세 강행 조치가  보복 관세 를 부르면서 안전자산   트럼프   기 행정부는 사전 예고된 대로 이날부터 캐나다와 멕시코에   보편관세를 부과하고 중국에   ,0,0
89,울산시  수출유관기관 대책 회의 개최,울산시가  트럼프   기 통상정책에 대응하기 위한 대책 마련에 나선다  시는  월  일 오전  시  분 시청 본관  층 중회의실에서  수출유관기관 대책 회의 를 개최한다고 전했다  이날 회의는  월부터 시행될 미국의 철강  ,1,0
90, 국방차관 후보   전작권 이전 관련  역할 강화 지지 ,콜비 지명자는 이날 미국 워싱턴 에서 열린 상원 군사위원회 인사청문회 서면답변에서 전작권 이전에 대한 질문에  트럼프  대통령의 외교정책 비전은 한국과 같은 유능하고 의욕적인 동맹국들에 힘을 실어주는 것  ,1,1
91,  상무  중간서 만날 수도 캐나다 멕시코 향해 관세 경감 가능성 ,도널드  트럼프  미국 대통령이  일 현지 시각  캐나다와 멕시코에  의 관세를 부과한 다음 날인  일 미국  이어  트럼프  대통령은 매우 공정하고 합리적 이라며  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가  ,1,1
92, 종합  젤렌스키  백악관 일 후회 우크라 공중 해상 휴전 제안 , 트럼프  리더십 아래 지속가능한 평화 원해   그동안 전쟁 지원한  에 감사 항상 존중  아주경제 황진현    볼로디미르 젤렌스키 우크라이나 대통령  사진 로이터 연합뉴스  미국 군사 원조 중단 등 도널드  트럼프  ,0,1
93, 박정식의 국내 주식시황  관세전쟁 시작되며 인플레이션 및 경기침체  ,미국은  트럼프  대통령이 예고한 대로  월  일 오전  시부터 멕시코  캐나다  중국에 대한 관세를 발효했다  관세전쟁이 본격화되는 상황에  트럼프  대통령은 트루스 소셜을 통해 상호관세로 추가 보복관세를 부과할 수  ,1,0
94,로이터  미국 우크라 광물 협정  이르면 몇 시간 내 타결 가능성 ,특히 도널드  트럼프  미국 대통령은 이날 오후 예정된 미 상 하원 합동회의 연설 때 협정 타결 사실을 발표하길 바라는 것으로 알려졌다  젤렌스키  결국  트럼프 에  유감  사과 영국 로이터통신은 이날 소식통  명을 인용해  ,0,1
95,에버코어 가 꼽은 무역전쟁 중 보유하기 좋은 주식은, 일 현지시간   에 따르면 에버코어는 저변동성 주식이 무역전쟁 징후가 본격적으로 나타난 지난달뿐만 아니라  트럼프   기였던 지난  년에도 더 나은 성과를 보였다고 설명했다  줄리안 에마누엘 시니어  ,0,0
96, 투자   무역전쟁 우려는 과도 딥시크 덕   확산 , 투자증권은 미국  트럼프  행정부의 관세 정책에 관해  미중 무역전쟁이 커질 것이란 관측은 과도하다 고  일 평했다  김병연 강승원 권아민 연구원은 이날 미국의 정치 경제 전망에 관한 보고서에서  트럼프  대통령이  ,0,1
97,비트코인  억 만 원대 상승  시장 둔화에도 장기적 강세 흐름 유지 전 ,않으면 가격 상승 시점이 느려질 수 있다 고 덧붙였다  최근 비트코인 가격은 도널드  트럼프  미국 대통령의 관세 부과 조치와 미국 연방준비제도 연준 의 금리 변동 등에 영향을 받으며 큰 폭으로 하락했다 ,0,1
98, 상무  캐나다 멕시코 관세 경감 시사 트럼프   일 타협안 발표할 ,러트닉 장관은  일에  트럼프  대통령이 이들 국가와 타협안을 발표할 가능성이 있다고 덧붙였다  그는  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가 만들어낼 수  ,0,1
99, 속보  미국 상무  중간서 만날 수도 일  멕 관세 경감 가능성 시 , 관세 유예는 없다 면서도 일부 타협 가능성 시사 도널드  트럼프  미국 대통령이 자유 무역협정을 맺고 있는  그는  트럼프  대통령은 매우 공정하고 합리적 이라면서  그래서 저는 그가 그들 멕시코 캐나다 과 함께 뭔가  ,1,1
100, 경기 둔화 키우는  트럼프  관세 환율  원대로 하락 외환브리핑 ,도널드  트럼프  미국 대통령이 캐나다와 멕시코  중국의 모든 수입품에 부과하는 고율 관세가 이날부터  하지만  트럼프  대통령이 보복 관세를 부과하면 재보복에 나서겠다고 압박하면서 관세정책의 향방은  ,0,1
101,고개 숙인 젤렌스키  트럼프  리더십 아래 평화노력 준비돼    공중 해 ,지난달  일 미국과의 정상회담이 예상치 못한 결렬로 끝난 후   트럼프  대통령의 강한 압박에 직면한 젤렌스키  않는다 며  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼  ,1,1
102,   캐 멕 관세  가장 어리석은 세금 트럼프  고삐 풀린 관세맨 ,도널드  트럼프  미국 대통령이  일 현지시간 부터 예고대로 캐나다 멕시코에   전면 관세를  중국산   일 현지시간  월스트리트저널 은  트럼프  가장 어리석은 관세 추락 이라는 제목의 사설에서  그는 멕시코와  ,0,0
103,      우기홍 대한항공 대표이사 부회장, 년  월 방한한 도널드  트럼프  미국 대통령은 직접  기홍 우 를 찾으며  천재 사업가 라고 드러내놓고 칭찬하기도 했다  이는 대한항공이 보잉 항공기를  조 원 이상 구매한 것과 무관치 않다는 분석이 나왔다  ,0,0
104, 엔비디아 저평가 년 내 최저 수준 근접 ,그는  엔비디아의 신형    블랙웰  출시가 순조롭게 진행되지 않고 있지만  회사가 문제를 해결해 나가고 있다 며 가장 주목하는 위험 요소는 도널드  트럼프  대통령의 중국 수출 규제가 얼마나 강력하게 시행될지  ,1,0
105,  오늘 포항서  철강산업 위기극복  현장 간담회,국민의힘 권성동 원내대표를 비롯한 원내지도부는 이날 포스코 한국철강협회와 현장간담회를 열고  트럼프 발 관세 전쟁으로 인한 통상 분야의 불확실성 증가와 중국발 철강제품 과잉 공급에 따른 단가 하락 등 국내  ,1,0
106,농협사료  사료값 인상 요인에도 가격 인상  최대한 지연 ,여기에  트럼프  대통령의 상호 관세 부과 공식 발표로 환율마저  원대 수준에서 등락을 거듭하면서 사료가격 안정을 위협하는 요인이 되고 있다  이처럼 원료곡 상승에 환율 인상 분까지 감안할 경우 사료용 원료곡의  ,0,0
107, 해외시황  뉴욕증시  관세 전쟁  격화에 하락 다우  ,뉴욕증시는 도널드  트럼프  대통령의 관세 전쟁에 직격탄을 맞았다  대상국들이  트럼프  대통령의 관세 부과에 즉각 보복에 나서면서 글로벌 전쟁이 본격화됐다   일 현지시각  뉴욕증권거래소 에서 블루칩  ,0,1
108,관세전쟁에 뉴욕증시 이틀째 하락 다우   하락,미국  트럼프  행정부가  일 현지시간 부터 멕시코 캐나다 중국 수입품에 신규 관세 부과를 발효한데 대해   트럼프  행정부는 미 현지시간 오전  시  분을 기해 멕시코 캐나다 중국 등  개국 수입품에 대한 신규  ,0,0
109,미증시 급락에도 지수 선물은 일제 상승  나스닥  ,전일에도 미국증시는  트럼프 가 관세 부과를 강행하겠다고 밝히자 나스닥이   급락하는 등 일제히 급락했었다  미국 증시가 이틀 연속 급락하자 저가 매수가 유입됨에 따라 지수 선물이 일제히 상승하고 있는  ,0,0
110,뉴욕증시  관세 전쟁이 촉발한 롤러코스터 다우   마감,도널드  트럼프  미국 대통령이 캐나다와 멕시코  중국의 모든 수입품에 부과하는 고율 관세가 이날부터 발효된 가운데 대상국들이 보복에 나서면서 관세 전쟁이 악화할 것이라는 우려가 시장을 짓눌렀다   트럼프 의  ,1,1
111,로이터  트럼프   일 의회 연설 때 광물협정 합의 발표 원해 ,  젤렌스키 우크라이나 대통령과 도널드  트럼프  미국 대통령 지난달  일 현지시간  미국 우크라이나  로이터통신은 이날  트럼프  행정부 소식통들을 인용해 이같이 전하면서 특히 도널드  트럼프  대통령은 이날 오후  시  ,1,1
112,전북자치도   트럼프  통상정책에 맞춤형 선제 대응,맞춤형 컨설팅을 제공하고  필요시 중앙정부와 협력해 추가 지원책을 마련할 예정이다 전북자치도는 지난  월 미국 통상정책 변화에 대응하기 위해  개 실국과 도내  개 유관기관이 참여하는  트럼프   기 통상정책  ,0,0
113,한투운용  한국투자글로벌전기차 배터리 펀드 리뉴얼,이어  트럼프  당선 후 인플레이션 감축법  축소나 폐지가 예상돼 제조업 기반의 전기차 산업 입지가 축소되는 등  산업의 판도가 바뀌었다 며  미국 기업이 패권을 갖고 있는 분야인 자율주행 관련 기술 중심으로 미래  ,0,1
114, 더벨   반도체 부품  승부수  이노텍  반도체협회 부회장 , 이노텍으로선 반도체 부품업종을 새 성장동력을 삼은 데다  트럼프  발  통상리스크에 대응하는  현재 글로벌 시장은  트럼프  미국 대통령 발 보호무역주의와 관세정책으로 인해 불확실성이 대두된 상황이다  특히  ,0,0
115,미 국방차관 후보자  한국  방위 분담 우수 사례 미 확장억제 확고 ,콜비 후보자의 한국 관련 발언은 도널드  트럼프  행정부 출범에 따라 크게 변화할 수 있다는 우려에 달리 대체로 역대 정부의 정책과 일치하는 내용으로 평가된다  하만주 워싱턴 특파원,1,1
116,뉴욕증시     트럼프  관세전쟁 격화에  대 지수 하락,미국 도널드  트럼프  행정부가  일 현지시간  멕시코 캐나다 중국 등  개국산 수입품에 신규 관세 부과를  뉴욕증시  대 지수는 전날  트럼프  대통령의 관세 강행 예고 여파로 하락 마감한 데 이어 이날 캐나다와  ,0,0
117, 환율전망   약달러 압력 확대 속   전인대 내용 주목 ,장관이  트럼프 가 당장 내일 캐내다  멕시코 관세를 일부 감면하는 정책을 발표할 수 있다고 발언하며 위험자산 투심 진화에 나섰다 고 분석했다  이어  중국 주미대사가  트럼프  관세에 공격적으로 대응하지 않겠다는  ,0,0
118,국제유가  거래일 연속 하락  산유국 증산 관세 전쟁 속 수요 위축 우려 ,미국 도널드  트럼프  행정부의 관세 부과 정책으로 경기 침체 우려가 커진 점도 유가 하락 요인으로 작용한  김 연구원은  트럼프  행정부가 멕시코와 캐나다 대상   관세 부과 정책을 시행하면서 경기 우려가  ,0,0
119,미 상무장관  중간서 만날 듯 캐 멕 관세 경감 가능성 시사,하워드 러트닉 상무장관은 현지시간  일 폭스뉴스 인터뷰에서  트럼프  대통령이 캐나다와 멕시코에 구제  지점 에서 만나게 될 수도 있다며 관세 경감 가능성을 시사했습니다  정래원 기자  캐나다  멕시코  트럼프 관세,0,0
120,레딧 공동 창업자  틱톡 사업권 인수전 참여 선언, 트럼프  대통령은 지난  월 마이크로 소프트가 틱톡 인수 협상을 진행 중이라고 언급했습니다  틱톡은 이른바  틱톡 금지법  시행을 목전에 둔  월  일 미국에서 서비스를 중단했다가  트럼프  대통령이 금지 조치 시행을  ,1,0
121, 상무  트럼프  내일 캐나다 멕시코 관세 타협안 발표 ,본 기사는 인포맥스 금융정보 단말기에서  시  분에 서비스된 기사입니다 ,0,0
122,멕시코  미국에 보복관세 조치  일 발표 트럼프 와 이번주 통화 예정 ,도널드  트럼프  미국 행정부는 마약류의 미국 유입 문제 등을 이유로 이날  시  분부터 멕시코와 캐나다에   클라우디아 셰인바움 멕시코 대통령은 이날 국립궁전에서 열린 정례 기자회견에서  트럼프  정부의 결정을  ,1,1
